Longitude_orig,"E,W",Latitude_orig,"N,S",Longitude,Latitude
147.967,E,39.983,N,147.97,39.98
147.967,E,37.767,N,147.97,37.77
147.967,E,36.483,N,147.97,36.48
147.967,E,35.517,N,147.97,35.52
147.967,E,40.983,N,147.97,40.98
147.967,E,40,N,147.97,40
147.967,E,40.35,N,147.97,40.35
147.983,E,39,N,147.98,39
147.983,E,39.233,N,147.98,39.23
147.983,E,37.5,N,147.98,37.5
147.983,E,36.5,N,147.98,36.5
147.983,E,38.25,N,147.98,38.25
147.983,E,36.017,N,147.98,36.02
147.983,E,38.267,N,147.98,38.27
147.983,E,36.517,N,147.98,36.52
147.983,E,39.017,N,147.98,39.02
147.983,E,39.983,N,147.98,39.98
147.983,E,38.983,N,147.98,38.98
147.983,E,36.983,N,147.98,36.98
147.983,E,37.967,N,147.98,37.97
147.983,E,37.983,N,147.98,37.98
147.983,E,39.667,N,147.98,39.67
147.983,E,40,N,147.98,40
147.983,E,38.05,N,147.98,38.05
147.983,E,39.033,N,147.98,39.03
147.983,E,35,N,147.98,35
147.983,E,36,N,147.98,36
147.983,E,37,N,147.98,37
147.983,E,41,N,147.98,41
147.983,E,41.017,N,147.98,41.02
147.983,E,43.683,N,147.98,43.68
147.983,E,40.667,N,147.98,40.67
147.99,E,37.38,N,147.99,37.38
148,E,38.5,N,148,38.5
148,E,38.967,N,148,38.97
148,E,39,N,148,39
148,E,38.25,N,148,38.25
148,E,39.017,N,148,39.02
148,E,38,N,148,38
148,E,42,N,148,42
148,E,40,N,148,40
148,E,39.967,N,148,39.97
148,E,38.233,N,148,38.23
148,E,39.533,N,148,39.53
148,E,40.5,N,148,40.5
148,E,39.5,N,148,39.5
148,E,39.983,N,148,39.98
148,E,38.017,N,148,38.02
148,E,37,N,148,37
148,E,36.983,N,148,36.98
148,E,37.983,N,148,37.98
148,E,37.483,N,148,37.48
148,E,38.983,N,148,38.98
148,E,37.5,N,148,37.5
148,E,39.25,N,148,39.25
148,E,39.75,N,148,39.75
148,E,32,N,148,32
148,E,33.983,N,148,33.98
148,E,34,N,148,34
148,E,35.967,N,148,35.97
148,E,36.483,N,148,36.48
148,E,35.983,N,148,35.98
148,E,36,N,148,36
148,E,37.017,N,148,37.02
148,E,35.533,N,148,35.53
148,E,44.667,N,148,44.67
148,E,43.333,N,148,43.33
148,E,43,N,148,43
148,E,41,N,148,41
148,E,41.5,N,148,41.5
148,E,44.5,N,148,44.5
148,E,42.5,N,148,42.5
148,E,43.5,N,148,43.5
148,E,41.667,N,148,41.67
148,E,38.39,N,148,38.39
148,E,38.71,N,148,38.71
148.007,E,38,N,148.01,38
148.01,E,38.5,N,148.01,38.5
148.017,E,37.983,N,148.02,37.98
148.017,E,40.017,N,148.02,40.02
148.017,E,40,N,148.02,40
148.017,E,42.3,N,148.02,42.3
148.017,E,37,N,148.02,37
148.017,E,38.3,N,148.02,38.3
148.017,E,36.967,N,148.02,36.97
148.017,E,37.483,N,148.02,37.48
148.017,E,38.483,N,148.02,38.48
148.017,E,39.75,N,148.02,39.75
148.017,E,35.017,N,148.02,35.02
148.017,E,36,N,148.02,36
148.017,E,46.033,N,148.02,46.03
148.02,E,39,N,148.02,39
148.033,E,41.017,N,148.03,41.02
148.033,E,40.483,N,148.03,40.48
148.033,E,38.033,N,148.03,38.03
148.033,E,40.033,N,148.03,40.03
148.05,E,36.983,N,148.05,36.98
148.067,E,36.967,N,148.07,36.97
148.067,E,39.5,N,148.07,39.5
148.067,E,41.983,N,148.07,41.98
148.067,E,38.567,N,148.07,38.57
148.067,E,35.983,N,148.07,35.98
148.067,E,44.317,N,148.07,44.32
148.067,E,43.5,N,148.07,43.5
148.117,E,42.783,N,148.12,42.78
148.117,E,41,N,148.12,41
148.133,E,42.533,N,148.13,42.53
148.167,E,43,N,148.17,43
148.19,E,37.14,N,148.19,37.14
148.217,E,40,N,148.22,40
148.217,E,42.5,N,148.22,42.5
148.217,E,37.367,N,148.22,37.37
148.233,E,40,N,148.23,40
148.233,E,42.5,N,148.23,42.5
148.233,E,39.5,N,148.23,39.5
148.233,E,44.75,N,148.23,44.75
148.233,E,42.167,N,148.23,42.17
148.25,E,37.017,N,148.25,37.02
148.25,E,38.5,N,148.25,38.5
148.25,E,39.1,N,148.25,39.1
148.25,E,39,N,148.25,39
148.25,E,40.5,N,148.25,40.5
148.25,E,40.75,N,148.25,40.75
148.25,E,36,N,148.25,36
148.25,E,44.75,N,148.25,44.75
148.25,E,41.5,N,148.25,41.5
148.25,E,42.25,N,148.25,42.25
148.25,E,40,N,148.25,40
148.267,E,44.7,N,148.27,44.7
148.267,E,42.517,N,148.27,42.52
148.283,E,42.9,N,148.28,42.9
148.3,E,41.483,N,148.3,41.48
148.317,E,38.167,N,148.32,38.17
148.317,E,42.5,N,148.32,42.5
148.333,E,44.033,N,148.33,44.03
148.35,E,38.95,N,148.35,38.95
148.35,E,40.667,N,148.35,40.67
148.363,E,32.997,N,148.36,33
148.367,E,41.75,N,148.37,41.75
148.367,E,40.017,N,148.37,40.02
148.4,E,37.267,N,148.4,37.27
148.4,E,37,N,148.4,37
148.4,E,43.35,N,148.4,43.35
148.408,E,32.015,N,148.41,32.02
148.417,E,39.333,N,148.42,39.33
148.433,E,45.483,N,148.43,45.48
148.45,E,34.05,N,148.45,34.05
148.467,E,40.05,N,148.47,40.05
148.467,E,39.25,N,148.47,39.25
148.467,E,37.5,N,148.47,37.5
148.483,E,38.267,N,148.48,38.27
148.483,E,37.8,N,148.48,37.8
148.483,E,43.333,N,148.48,43.33
148.492,E,34.132,N,148.49,34.13
148.5,E,40.667,N,148.5,40.67
148.5,E,38,N,148.5,38
148.5,E,38.267,N,148.5,38.27
148.5,E,36,N,148.5,36
148.5,E,41.75,N,148.5,41.75
148.5,E,40.483,N,148.5,40.48
148.5,E,43,N,148.5,43
148.5,E,44.5,N,148.5,44.5
148.5,E,40.5,N,148.5,40.5
148.5,E,42.5,N,148.5,42.5
148.5,E,43.633,N,148.5,43.63
148.5,E,41.733,N,148.5,41.73
148.517,E,38.483,N,148.52,38.48
148.517,E,37,N,148.52,37
148.517,E,41.5,N,148.52,41.5
148.517,E,34.017,N,148.52,34.02
148.517,E,44.133,N,148.52,44.13
148.533,E,37.767,N,148.53,37.77
148.533,E,38.25,N,148.53,38.25
148.533,E,43.35,N,148.53,43.35
148.55,E,37.5,N,148.55,37.5
148.55,E,36.5,N,148.55,36.5
148.55,E,40.483,N,148.55,40.48
148.55,E,44.333,N,148.55,44.33
148.55,E,44.383,N,148.55,44.38
148.567,E,40.983,N,148.57,40.98
148.567,E,40.483,N,148.57,40.48
148.567,E,44.333,N,148.57,44.33
148.583,E,39.5,N,148.58,39.5
148.583,E,40.867,N,148.58,40.87
148.6,E,42.367,N,148.6,42.37
148.6,E,42,N,148.6,42
148.6,E,43.233,N,148.6,43.23
148.613,E,40.33,N,148.61,40.33
148.617,E,42,N,148.62,42
148.617,E,37.8,N,148.62,37.8
148.633,E,36.883,N,148.63,36.88
148.633,E,44.417,N,148.63,44.42
148.633,E,42.283,N,148.63,42.28
148.667,E,39.75,N,148.67,39.75
148.675,E,36.955,N,148.68,36.95
148.683,E,41,N,148.68,41
148.717,E,40,N,148.72,40
148.717,E,44.5,N,148.72,44.5
148.75,E,38.583,N,148.75,38.58
148.75,E,38.6,N,148.75,38.6
148.75,E,39.35,N,148.75,39.35
148.75,E,39.333,N,148.75,39.33
148.75,E,38.5,N,148.75,38.5
148.75,E,40,N,148.75,40
148.75,E,35,N,148.75,35
148.75,E,41,N,148.75,41
148.75,E,43.5,N,148.75,43.5
148.75,E,42.667,N,148.75,42.67
148.767,E,37,N,148.77,37
148.767,E,35.533,N,148.77,35.53
148.767,E,35.5,N,148.77,35.5
148.767,E,42.717,N,148.77,42.72
148.817,E,44,N,148.82,44
148.833,E,35,N,148.83,35
148.833,E,44,N,148.83,44
148.833,E,43.433,N,148.83,43.43
148.833,E,40.5,N,148.83,40.5
148.833,E,41.5,N,148.83,41.5
148.85,E,44,N,148.85,44
148.85,E,42.6,N,148.85,42.6
148.85,E,43.5,N,148.85,43.5
148.867,E,43.367,N,148.87,43.37
148.917,E,37.05,N,148.92,37.05
148.933,E,44.7,N,148.93,44.7
148.95,E,37,N,148.95,37
148.95,E,35.467,N,148.95,35.47
148.95,E,41,N,148.95,41
148.95,E,42.167,N,148.95,42.17
148.967,E,34.983,N,148.97,34.98
148.967,E,36.017,N,148.97,36.02
148.967,E,35.017,N,148.97,35.02
148.983,E,39,N,148.98,39
148.983,E,39.233,N,148.98,39.23
148.983,E,38.267,N,148.98,38.27
148.983,E,40.233,N,148.98,40.23
148.983,E,39.617,N,148.98,39.62
148.983,E,38.233,N,148.98,38.23
148.983,E,36.983,N,148.98,36.98
148.983,E,40.483,N,148.98,40.48
148.983,E,39.483,N,148.98,39.48
148.983,E,38.483,N,148.98,38.48
148.983,E,38.283,N,148.98,38.28
148.983,E,34.017,N,148.98,34.02
148.983,E,33,N,148.98,33
148.983,E,35.983,N,148.98,35.98
148.983,E,41.5,N,148.98,41.5
149,E,38.5,N,149,38.5
149,E,39,N,149,39
149,E,39.017,N,149,39.02
149,E,37.483,N,149,37.48
149,E,37,N,149,37
149,E,40.5,N,149,40.5
149,E,40,N,149,40
149,E,37.5,N,149,37.5
149,E,37.983,N,149,37.98
149,E,38.983,N,149,38.98
149,E,38,N,149,38
149,E,36.983,N,149,36.98
149,E,40.183,N,149,40.18
149,E,37.017,N,149,37.02
149,E,35.5,N,149,35.5
149,E,34.5,N,149,34.5
149,E,36.5,N,149,36.5
149,E,38.25,N,149,38.25
149,E,37.967,N,149,37.97
149,E,36.483,N,149,36.48
149,E,41.017,N,149,41.02
149,E,45,N,149,45
149,E,41.5,N,149,41.5
149,E,42.25,N,149,42.25
149,E,40.75,N,149,40.75
149,E,43,N,149,43
149,E,42.5,N,149,42.5
149,E,43.5,N,149,43.5
149,E,44,N,149,44
149,E,44.5,N,149,44.5
149,E,41.967,N,149,41.97
149.017,E,36.967,N,149.02,36.97
149.017,E,38.267,N,149.02,38.27
149.017,E,40.517,N,149.02,40.52
149.017,E,39.267,N,149.02,39.27
149.017,E,39,N,149.02,39
149.017,E,34.45,N,149.02,34.45
149.017,E,36.017,N,149.02,36.02
149.017,E,34,N,149.02,34
149.017,E,34.967,N,149.02,34.97
149.017,E,36.533,N,149.02,36.53
149.017,E,31.983,N,149.02,31.98
149.017,E,40.967,N,149.02,40.97
149.017,E,43.75,N,149.02,43.75
149.033,E,39.067,N,149.03,39.07
149.033,E,36,N,149.03,36
149.033,E,41.483,N,149.03,41.48
149.05,E,36.5,N,149.05,36.5
149.1,E,41.35,N,149.1,41.35
149.1,E,44,N,149.1,44
149.117,E,39.3,N,149.12,39.3
149.117,E,38.133,N,149.12,38.13
149.133,E,41.883,N,149.13,41.88
149.16,E,38.05,N,149.16,38.05
149.167,E,41.5,N,149.17,41.5
149.167,E,41.083,N,149.17,41.08
149.2,E,36,N,149.2,36
149.217,E,41.733,N,149.22,41.73
149.217,E,43.5,N,149.22,43.5
149.217,E,45.15,N,149.22,45.15
149.233,E,43.5,N,149.23,43.5
149.25,E,40.5,N,149.25,40.5
149.25,E,41.75,N,149.25,41.75
149.25,E,42.5,N,149.25,42.5
149.25,E,44.5,N,149.25,44.5
149.25,E,44.25,N,149.25,44.25
149.267,E,40.333,N,149.27,40.33
149.277,E,41.132,N,149.28,41.13
149.283,E,44.5,N,149.28,44.5
149.283,E,41.717,N,149.28,41.72
149.3,E,42.25,N,149.3,42.25
149.3097,E,40.3049,N,149.31,40.3
149.333,E,39.233,N,149.33,39.23
149.333,E,43,N,149.33,43
149.333,E,44.5,N,149.33,44.5
149.35,E,42.9,N,149.35,42.9
149.352,E,38.108,N,149.35,38.11
149.367,E,41,N,149.37,41
149.43,E,44.89,N,149.43,44.89
149.433,E,38,N,149.43,38
149.438,E,46.162,N,149.44,46.16
149.45,E,38.25,N,149.45,38.25
149.45,E,44.983,N,149.45,44.98
149.467,E,42.783,N,149.47,42.78
149.483,E,36.967,N,149.48,36.97
149.483,E,39.233,N,149.48,39.23
149.483,E,37,N,149.48,37
149.483,E,44.5,N,149.48,44.5
149.5,E,38.5,N,149.5,38.5
149.5,E,39.7,N,149.5,39.7
149.5,E,38.933,N,149.5,38.93
149.5,E,38.95,N,149.5,38.95
149.5,E,39.683,N,149.5,39.68
149.5,E,38.25,N,149.5,38.25
149.5,E,38.267,N,149.5,38.27
149.5,E,41,N,149.5,41
149.5,E,36.533,N,149.5,36.53
149.5,E,35.517,N,149.5,35.52
149.5,E,38,N,149.5,38
149.5,E,39,N,149.5,39
149.5,E,37.017,N,149.5,37.02
149.5,E,42.617,N,149.5,42.62
149.5,E,42.5,N,149.5,42.5
149.5,E,43.5,N,149.5,43.5
149.5,E,43.55,N,149.5,43.55
149.5,E,40,N,149.5,40
149.5,E,45,N,149.5,45
149.5,E,44,N,149.5,44
149.5,E,42.233,N,149.5,42.23
149.5,E,40.5,N,149.5,40.5
149.517,E,37.983,N,149.52,37.98
149.517,E,39.967,N,149.52,39.97
149.517,E,38.233,N,149.52,38.23
149.517,E,37.017,N,149.52,37.02
149.517,E,36.017,N,149.52,36.02
149.517,E,36,N,149.52,36
149.517,E,35.483,N,149.52,35.48
149.517,E,44,N,149.52,44
149.533,E,36,N,149.53,36
149.533,E,39.983,N,149.53,39.98
149.533,E,34.983,N,149.53,34.98
149.548,E,43.575,N,149.55,43.58
149.55,E,40.483,N,149.55,40.48
149.58,E,36.69,N,149.58,36.69
149.6,E,39.017,N,149.6,39.02
149.617,E,43,N,149.62,43
149.633,E,36.867,N,149.63,36.87
149.633,E,43,N,149.63,43
149.65,E,38.5,N,149.65,38.5
149.65,E,42.167,N,149.65,42.17
149.66,E,36.52,N,149.66,36.52
149.667,E,38.983,N,149.67,38.98
149.667,E,39.45,N,149.67,39.45
149.667,E,39.483,N,149.67,39.48
149.667,E,41.5,N,149.67,41.5
149.667,E,42.467,N,149.67,42.47
149.683,E,43.5,N,149.68,43.5
149.717,E,41.3,N,149.72,41.3
149.717,E,42.25,N,149.72,42.25
149.717,E,43.117,N,149.72,43.12
149.717,E,41.9,N,149.72,41.9
149.72,E,36.58,N,149.72,36.58
149.733,E,42.483,N,149.73,42.48
149.75,E,38.483,N,149.75,38.48
149.75,E,40.5,N,149.75,40.5
149.75,E,39,N,149.75,39
149.75,E,45.133,N,149.75,45.13
149.75,E,42.25,N,149.75,42.25
149.75,E,40.75,N,149.75,40.75
149.767,E,36.983,N,149.77,36.98
149.767,E,40.5,N,149.77,40.5
149.767,E,40.517,N,149.77,40.52
149.783,E,45.25,N,149.78,45.25
149.8,E,45.267,N,149.8,45.27
149.817,E,40.5,N,149.82,40.5
149.85,E,43.967,N,149.85,43.97
149.895,E,38.262,N,149.9,38.26
149.902,E,41.057,N,149.9,41.06
149.903,E,41.118,N,149.9,41.12
149.933,E,37.983,N,149.93,37.98
149.95,E,38.9,N,149.95,38.9
149.95,E,38,N,149.95,38
149.95,E,39.033,N,149.95,39.03
149.95,E,43.317,N,149.95,43.32
149.967,E,38.033,N,149.97,38.03
149.967,E,40,N,149.97,40
149.967,E,38.25,N,149.97,38.25
149.967,E,41.967,N,149.97,41.97
149.967,E,38,N,149.97,38
149.967,E,39.983,N,149.97,39.98
149.967,E,37,N,149.97,37
149.967,E,38.283,N,149.97,38.28
149.983,E,39,N,149.98,39
149.983,E,40,N,149.98,40
149.983,E,38,N,149.98,38
149.983,E,36.983,N,149.98,36.98
149.983,E,41.25,N,149.98,41.25
149.983,E,39.233,N,149.98,39.23
149.983,E,38.267,N,149.98,38.27
149.983,E,38.25,N,149.98,38.25
149.983,E,39.983,N,149.98,39.98
149.983,E,38.983,N,149.98,38.98
149.983,E,38.483,N,149.98,38.48
149.983,E,37.517,N,149.98,37.52
149.983,E,39.5,N,149.98,39.5
149.983,E,32,N,149.98,32
149.983,E,41.517,N,149.98,41.52
149.983,E,44.35,N,149.98,44.35
149.99,E,37.62,N,149.99,37.62
149.992,E,41.507,N,149.99,41.51
149.993,E,47,N,149.99,47
149.995,E,41.337,N,150,41.34
149.997,E,38.948,N,150,38.95
149.998,E,37.385,N,150,37.38
149.998,E,41,N,150,41
150,E,39,N,150,39
150,E,42.5,N,150,42.5
150,E,38.983,N,150,38.98
150,E,39.983,N,150,39.98
150,E,42.617,N,150,42.62
150,E,40.517,N,150,40.52
150,E,39.75,N,150,39.75
150,E,37,N,150,37
150,E,38.25,N,150,38.25
150,E,40.967,N,150,40.97
150,E,37.5,N,150,37.5
150,E,39.5,N,150,39.5
150,E,40,N,150,40
150,E,40.5,N,150,40.5
150,E,36,N,150,36
150,E,38,N,150,38
150,E,36.983,N,150,36.98
150,E,38.45,N,150,38.45
150,E,38.5,N,150,38.5
150,E,36.5,N,150,36.5
150,E,44.8,N,150,44.8
150,E,44,N,150,44
150,E,44.5,N,150,44.5
150,E,44.25,N,150,44.25
150,E,42.983,N,150,42.98
150,E,43,N,150,43
150,E,41.883,N,150,41.88
150,E,37.16,N,150,37.16
150,E,39.757,N,150,39.76
150.007,E,40.455,N,150.01,40.45
150.01,E,47.498,N,150.01,47.5
150.01,E,43.085,N,150.01,43.09
150.013,E,45.667,N,150.01,45.67
150.015,E,44.42,N,150.01,44.42
150.017,E,39.017,N,150.02,39.02
150.017,E,41.033,N,150.02,41.03
150.017,E,41.017,N,150.02,41.02
150.017,E,40.017,N,150.02,40.02
150.017,E,36.5,N,150.02,36.5
150.017,E,38.5,N,150.02,38.5
150.017,E,36.967,N,150.02,36.97
150.017,E,40,N,150.02,40
150.017,E,40.467,N,150.02,40.47
150.017,E,42.5,N,150.02,42.5
150.017,E,42.933,N,150.02,42.93
150.033,E,38.983,N,150.03,38.98
150.033,E,45.367,N,150.03,45.37
150.05,E,40,N,150.05,40
150.05,E,40.017,N,150.05,40.02
150.05,E,44.917,N,150.05,44.92
150.05,E,42.95,N,150.05,42.95
150.067,E,39.95,N,150.07,39.95
150.138,E,42.145,N,150.14,42.15
150.158,E,40.422,N,150.16,40.42
150.182,E,40.552,N,150.18,40.55
150.212,E,39.98,N,150.21,39.98
150.25,E,35.5,N,150.25,35.5
150.267,E,35.5,N,150.27,35.5
150.283,E,35,N,150.28,35
150.288,E,41.405,N,150.29,41.41
150.301,E,41.0009,N,150.3,41
150.367,E,41.395,N,150.37,41.4
150.5,E,40.467,N,150.5,40.47
150.5,E,41,N,150.5,41
150.55,E,38.47,N,150.55,38.47
150.588,E,41.387,N,150.59,41.39
150.747,E,41.752,N,150.75,41.75
150.815,E,41.498,N,150.81,41.5
150.83,E,38.75,N,150.83,38.75
150.868,E,38.5,N,150.87,38.5
150.9,E,37.17,N,150.9,37.17
150.917,E,40.35,N,150.92,40.35
150.93,E,41.583,N,150.93,41.58
150.95,E,41.968,N,150.95,41.97
150.97,E,38.86,N,150.97,38.86
150.983,E,36.983,N,150.98,36.98
150.983,E,40.867,N,150.98,40.87
150.987,E,37.758,N,150.99,37.76
150.99,E,36.25,N,150.99,36.25
150.993,E,41.5,N,150.99,41.5
150.993,E,39.997,N,150.99,40
150.995,E,34.757,N,151,34.76
150.998,E,36.99,N,151,36.99
151,E,38.017,N,151,38.02
151,E,37.747,N,151,37.75
151,E,39.25,N,151,39.25
151,E,38.25,N,151,38.25
151,E,40.565,N,151,40.56
151.002,E,35.502,N,151,35.5
151.003,E,39.263,N,151,39.26
151.01,E,40.445,N,151.01,40.45
151.012,E,41.5,N,151.01,41.5
151.017,E,35.5,N,151.02,35.5
151.017,E,35.017,N,151.02,35.02
151.017,E,40.467,N,151.02,40.47
151.085,E,42.167,N,151.09,42.17
151.137,E,39.388,N,151.14,39.39
151.152,E,40.715,N,151.15,40.72
151.16,E,36.74,N,151.16,36.74
151.22,E,37.28,N,151.22,37.28
151.22,E,37.65,N,151.22,37.65
151.3041,E,41.3094,N,151.3,41.31
151.317,E,42.302,N,151.32,42.3
151.467,E,41.483,N,151.47,41.48
151.563,E,41.795,N,151.56,41.8
151.58,E,42.042,N,151.58,42.04
151.733,E,37.017,N,151.73,37.02
151.75,E,35,N,151.75,35
151.75,E,35.5,N,151.75,35.5
151.767,E,38.017,N,151.77,38.02
151.8,E,35.483,N,151.8,35.48
151.967,E,36.983,N,151.97,36.98
151.98,E,39,N,151.98,39
152,E,39.983,N,152,39.98
152,E,38.5,N,152,38.5
152.003,E,41.855,N,152,41.85
152.003,E,41.498,N,152,41.5
152.01,E,38.23,N,152.01,38.23
152.018,E,42.1,N,152.02,42.1
152.299,E,41.5956,N,152.3,41.6
152.4,E,35.533,N,152.4,35.53
152.5,E,37.017,N,152.5,37.02
152.5,E,42,N,152.5,42
152.5,E,36.01,N,152.5,36.01
152.51,E,37,N,152.51,37
152.51,E,36.5,N,152.51,36.5
152.517,E,38,N,152.52,38
152.517,E,34.983,N,152.52,34.98
152.533,E,35.65,N,152.53,35.65
152.978,E,40.392,N,152.98,40.39
152.98,E,35.21,N,152.98,35.21
153.13,E,38.91,N,153.13,38.91
153.15,E,38.73,N,153.15,38.73
153.18,E,37.84,N,153.18,37.84
153.2,E,38.46,N,153.2,38.46
153.233,E,37.017,N,153.23,37.02
153.233,E,35.5,N,153.23,35.5
153.25,E,37.483,N,153.25,37.48
153.267,E,34.967,N,153.27,34.97
153.2975,E,42.3096,N,153.3,42.31
153.44,E,35.16,N,153.44,35.16
153.467,E,42.483,N,153.47,42.48
153.508,E,42.588,N,153.51,42.59
153.527,E,42.502,N,153.53,42.5
153.658,E,43.145,N,153.66,43.15
153.78,E,37.97,N,153.78,37.97
153.8,E,38.5,N,153.8,38.5
153.818,E,43.393,N,153.82,43.39
153.82,E,38.56,N,153.82,38.56
153.847,E,42.968,N,153.85,42.97
153.952,E,42.982,N,153.95,42.98
153.967,E,37,N,153.97,37
153.983,E,35.517,N,153.98,35.52
153.99,E,35.14,N,153.99,35.14
153.993,E,43,N,153.99,43
154,E,37.483,N,154,37.48
154.033,E,37.517,N,154.03,37.52
154.3008,E,43.0001,N,154.3,43
154.33,E,30,N,154.33,30
154.373,E,43.525,N,154.37,43.52
154.455,E,40.245,N,154.46,40.24
154.49,E,35.41,N,154.49,35.41
154.5,E,43,N,154.5,43
154.538,E,41.937,N,154.54,41.94
154.553,E,45.65,N,154.55,45.65
154.67,E,43.93,N,154.67,43.93
154.7,E,35.533,N,154.7,35.53
154.733,E,37,N,154.73,37
154.75,E,35.517,N,154.75,35.52
154.75,E,37.5,N,154.75,37.5
154.827,E,38.643,N,154.83,38.64
154.848,E,41.97,N,154.85,41.97
154.86,E,35.19,N,154.86,35.19
154.865,E,39.298,N,154.87,39.3
154.867,E,40.437,N,154.87,40.44
154.887,E,36.897,N,154.89,36.9
154.897,E,42.838,N,154.9,42.84
154.9,E,35.71,N,154.9,35.71
154.9,E,43.817,N,154.9,43.82
154.902,E,41.667,N,154.9,41.67
154.905,E,41.58,N,154.91,41.58
154.908,E,41.395,N,154.91,41.4
154.925,E,44.033,N,154.93,44.03
154.932,E,42.995,N,154.93,42.99
154.95,E,44.747,N,154.95,44.75
154.968,E,35.677,N,154.97,35.68
154.97,E,38.36,N,154.97,38.36
154.973,E,40.6,N,154.97,40.6
154.977,E,38.903,N,154.98,38.9
154.987,E,40.713,N,154.99,40.71
154.99,E,29,N,154.99,29
154.99,E,34,N,154.99,34
154.99,E,35.08,N,154.99,35.08
154.99,E,35.36,N,154.99,35.36
154.99,E,34.47,N,154.99,34.47
154.993,E,41.275,N,154.99,41.27
154.993,E,36.495,N,154.99,36.49
154.993,E,35.01,N,154.99,35.01
154.993,E,42.495,N,154.99,42.49
154.995,E,39.958,N,155,39.96
154.997,E,40.98,N,155,40.98
154.997,E,37.24,N,155,37.24
154.998,E,44.152,N,155,44.15
154.998,E,41.34,N,155,41.34
154.998,E,41.013,N,155,41.01
154.998,E,39.092,N,155,39.09
154.998,E,41,N,155,41
154.998,E,39.56,N,155,39.56
155,E,37.763,N,155,37.76
155,E,25.01,N,155,25.01
155,E,26,N,155,26
155,E,27.01,N,155,27.01
155,E,28,N,155,28
155,E,31,N,155,31
155,E,32,N,155,32
155,E,35,N,155,35
155,E,37,N,155,37
155,E,35.63,N,155,35.63
155,E,42.988,N,155,42.99
155,E,38.802,N,155,38.8
155.002,E,42.257,N,155,42.26
155.002,E,42.063,N,155,42.06
155.002,E,43.407,N,155,43.41
155.002,E,41.465,N,155,41.47
155.002,E,40.002,N,155,40
155.003,E,39.188,N,155,39.19
155.003,E,42.5,N,155,42.5
155.005,E,43.198,N,155,43.2
155.01,E,33,N,155.01,33
155.01,E,36,N,155.01,36
155.01,E,39.408,N,155.01,39.41
155.01,E,40.915,N,155.01,40.91
155.012,E,41.16,N,155.01,41.16
155.013,E,42.832,N,155.01,42.83
155.015,E,43.988,N,155.01,43.99
155.017,E,43.987,N,155.02,43.99
155.017,E,34.392,N,155.02,34.39
155.02,E,46.42,N,155.02,46.42
155.02,E,38.468,N,155.02,38.47
155.02,E,38.74,N,155.02,38.74
155.03,E,37.18,N,155.03,37.18
155.078,E,37.938,N,155.08,37.94
155.083,E,38.495,N,155.08,38.49
155.097,E,42.902,N,155.1,42.9
155.103,E,43.6,N,155.1,43.6
155.12,E,38.41,N,155.12,38.41
155.14,E,35.33,N,155.14,35.33
155.143,E,40.395,N,155.14,40.4
155.173,E,43.31,N,155.17,43.31
155.183,E,42.14,N,155.18,42.14
155.2966,E,43.2935,N,155.3,43.29
155.31,E,38.43,N,155.31,38.43
155.348,E,37.095,N,155.35,37.09
155.362,E,40.578,N,155.36,40.58
155.4,E,35.45,N,155.4,35.45
155.418,E,32.055,N,155.42,32.05
155.483,E,37.483,N,155.48,37.48
155.483,E,35.517,N,155.48,35.52
155.485,E,34.898,N,155.49,34.9
155.487,E,33.205,N,155.49,33.2
155.497,E,34.01,N,155.5,34.01
155.5,E,38,N,155.5,38
155.5,E,37.5,N,155.5,37.5
155.5,E,43.467,N,155.5,43.47
155.5,E,38.49,N,155.5,38.49
155.523,E,40.008,N,155.52,40.01
155.537,E,40.912,N,155.54,40.91
155.57,E,43.912,N,155.57,43.91
155.58,E,43.92,N,155.58,43.92
155.61,E,36.015,N,155.61,36.02
155.66,E,44.04,N,155.66,44.04
155.843,E,39.22,N,155.84,39.22
155.96,E,43.489,N,155.96,43.49
156,E,40.983,N,156,40.98
156,E,44.66,N,156,44.66
156.03,E,44.477,N,156.03,44.48
156.073,E,44.627,N,156.07,44.63
156.08,E,44.58,N,156.08,44.58
156.21,E,44.76,N,156.21,44.76
156.233,E,37.983,N,156.23,37.98
156.25,E,35.017,N,156.25,35.02
156.25,E,37.5,N,156.25,37.5
156.27,E,44.69,N,156.27,44.69
156.28,E,43.74,N,156.28,43.74
156.301,E,43.5999,N,156.3,43.6
156.305,E,44.682,N,156.31,44.68
156.407,E,44.623,N,156.41,44.62
156.486,E,45.142,N,156.49,45.14
156.5,E,44,N,156.5,44
156.5,E,38,N,156.5,38
156.5,E,38.34,N,156.5,38.34
156.51,E,37.92,N,156.51,37.92
156.695,E,37.557,N,156.69,37.56
156.8,E,38.58,N,156.8,38.58
156.905,E,39.85,N,156.91,39.85
156.96,E,44.01,N,156.96,44.01
156.975,E,42.47,N,156.97,42.47
157,E,37.983,N,157,37.98
157.017,E,35,N,157.02,35
157.017,E,37,N,157.02,37
157.063,E,39.867,N,157.06,39.87
157.112,E,39.743,N,157.11,39.74
157.143,E,44.682,N,157.14,44.68
157.16,E,45.07,N,157.16,45.07
157.16,E,45,N,157.16,45
157.282,E,38.495,N,157.28,38.49
157.284,E,45.366,N,157.28,45.37
157.3068,E,44.2903,N,157.31,44.29
157.37,E,37.28,N,157.37,37.28
157.499,E,44.514,N,157.5,44.51
